PIN,S_SEX,S_AGE,EDU,NATIVE_LANG,WHERE_RAISED,NSIDES,SIDE_DATA
92696,F,29,17,English,NY,3,01961_B/f.a;06164_A/f.a;06972_B/f.a
92721,M,34,16,English,CA,1,05350_A/m.a
92732,M,76,17,English,AR,2,04941_A/m.a;05009_B/m.a
92752,F,39,16,English,CA,1,11245_B/f.a
92765,F,39,16,English,CA,2,06055_A/f.a;06441_A/f.a
92773,M,54,12,English,NY,2,05737_A/m.a;08204_B/m.a
92781,F,29,14,English,AL,1,06860_B/f.a
92785,M,27,18,English,TN,1,09756_A/m.a
92787,M,24,16,English,PA,3,02324_A/m.a;04316_B/m.a;07154_B/m.a
92790,F,18,15,English,CA,3,08616_A/f.a;08641_B/f.a;08643_B/f.a
92803,F,47,12,English,United Kingdom,2,07518_B/f.o;07689_A/f.o
92825,F,23,14,English,LA,3,02374_A/f.a;02487_A/f.a;02843_A/f.a
92836,M,68,12,English,FL,3,07279_A/f.a;07349_A/f.a;07443_A/f.a
92845,M,36,14,Italian,NY,2,04796_A/m.a;04956_A/m.a
92853,M,23,16,English,NJ,2,01670_B/m.a;01754_B/m.a
92877,M,39,16,Spanish,Puerto Rico,1,11310_A/f.a
92883,M,30,20,Chinese,Taiwan,2,08923_B/m.o;11017_A/m.a
92891,F,24,17,English,FL,3,07311_A/f.a;07467_B/f.a;07606_A/f.a
92904,M,20,14,English,MI,1,09899_B/m.a
92907,M,23,16,English,CA,3,09455_A/m.a;09492_A/m.a;09617_A/m.a
92913,M,32,12,English,NJ,3,05157_B/m.a;05249_B/m.a;07230_B/m.a
92919,M,33,18,English,CO,3,09259_B/m.a;09458_A/m.a;09537_A/m.a
92944,F,49,16,English,MI,2,04659_A/f.a;06857_B/f.a
92946,F,25,17,English,PA,1,01926_B/f.a
92960,M,32,16,English,NY,3,04249_B/m.a;04353_A/m.a;04526_A/m.a
92968,F,35,16,English,ID,1,08438_A/f.a
92971,F,38,16,English,CA,3,02406_A/f.a;03760_A/f.a;06540_A/f.a
92987,M,48,18,Spanish,NY,2,05564_A/m.a;05613_B/m.a
92990,F,25,12,English,CA,3,09713_B/f.a;09765_B/f.a;10003_B/f.a
92993,M,21,16,English,MA,1,04355_A/m.a
93004,M,53,16,English,PA,1,02463_B/m.a
93007,F,45,18,English,PA,3,06486_B/f.a;06620_B/f.a;06814_B/f.a
93020,F,50,16,English,NY,1,07974_A/f.a
93034,M,32,15,English,OK,2,05133_B/m.a;05150_A/m.a
93042,M,30,16,English,NY,2,03021_B/m.a;05022_A/m.a
93045,F,53,16,English,TN,2,11177_B/f.a;11191_B/f.a
93056,M,42,16,English,NY,3,04646_B/m.a;04823_A/m.a;05132_B/m.a
93059,F,26,16,English,NY,3,01995_A/f.a;02160_B/f.a;02245_A/f.a
93108,M,28,20,Portuguese and English,VA,3,03247_B/m.a;03270_B/m.a;08318_A/m.a
93127,F,47,16,Korean,Korea,3,10341_B/f.o;10388_A/f.o;10422_B/f.o
93130,M,48,15,NA,WI,3,05453_B/m.a;07939_A/m.a;07985_B/m.a
93133,F,28,12,English,Canada,3,04245_B/f.a;06281_A/f.a;07001_A/f.a
93148,M,53,16,English,NJ,1,10721_A/m.a
93158,F,35,15,English,CA,1,03766_A/f.a
93161,M,24,12,English,MI,3,10252_A/m.a;10267_A/m.a;10386_A/m.a
93169,F,79,20,English,NY,3,01958_B/f.a;02067_A/f.a;05895_A/f.a
93180,M,18,12,English,GA,1,04455_B/m.a
93193,F,38,12,English,MO,1,02764_A/f.a
93203,M,23,17,English,TX,2,09751_A/m.a;09808_A/m.a
93210,M,66,18,English,FL,3,05292_B/m.a;05324_B/m.a;05359_B/m.a
93225,M,25,18,English,OH,2,09515_A/m.a;09967_B/m.a
93231,M,39,11,English,CO,2,11276_B/m.a;11332_B/m.a
93237,F,53,16,English,GA,3,02535_A/f.a;06433_B/f.a;07006_A/f.a
93243,M,44,12,English,UT,1,05147_A/m.a
93246,M,62,16,English,OH,3,10292_A/m.a;10566_B/m.a;10592_A/m.a
93248,M,20,15,English,TX,3,04861_B/m.a;04964_A/m.a;05037_B/m.o
93249,M,37,16,English,MA,3,08943_B/m.a;08982_B/m.a;09050_B/m.a
93252,M,55,16,NA,NA,2,10283_A/m.a;10338_A/m.a
93258,F,58,12,English,TX,1,11296_B/f.a
93259,F,22,13,English,Canada,1,02995_B/f.a
93267,M,41,16,English,NY,3,10317_B/m.a;10439_A/m.a;10588_A/m.a
93270,M,41,16,English,WA,3,09468_A/m.a;09503_A/m.a;09689_A/m.a
93279,M,42,11,English,NY,2,04108_A/m.a;05140_A/m.a
93287,F,20,13,English,FL,2,04754_B/f.a;06289_A/f.a
93304,M,20,14,English,MA,3,08909_A/m.a;09246_A/m.o;09621_A/m.a
93306,F,57,12,English,MI,3,07707_B/f.a;07745_B/f.a;07793_B/f.a
93309,M,70,14,English,CA,3,07477_B/f.a;07721_A/f.a;07819_B/f.a
93314,F,48,18,English,OR,2,06672_B/f.a;07267_B/f.a
93347,NA,48,13,NA,NA,1,10017_B/m.a
93350,M,25,16,English,CA,2,09252_B/m.a;11084_A/m.a
93356,F,29,18,English,MO,3,07406_B/f.a;08718_B/f.a;09030_B/f.a
93374,F,30,18,NA,NA,1,11639_A/f.a
93375,F,64,12,English,TX,3,04082_B/f.a;04234_B/f.a;04375_A/f.a
93377,M,23,12,English,FL,1,09774_B/m.a
93383,M,52,14,English,IL,3,11153_A/m.a;11155_B/m.a;11164_A/m.a
93393,M,27,12,Yoruba,CA,1,10596_A/m.o
93394,M,36,12,English,CA,1,07655_B/f.a
93399,F,42,14,English,CA,3,04142_A/f.a;05983_A/f.a;07082_A/f.a
93427,M,42,14,English,TX,1,06960_A/m.a
93430,M,33,18,English,TX,2,05170_B/m.a;05174_B/m.a
93449,M,44,16,Italian,Italy,2,03529_B/m.a;04063_A/m.a
93452,M,31,16,English,NY,3,04764_B/m.a;04922_B/m.a;04969_A/m.a
93454,M,27,12,English,IA,2,05034_A/m.a;07078_B/m.a
93457,M,24,16,English and Cantonese,NY,1,04306_A/m.a
93499,M,56,13,English,CA,3,09435_A/m.a;09510_B/m.a;09570_A/m.a
93504,F,26,16,English,CA,3,04640_B/f.a;06301_B/f.a;06543_B/f.a
93507,M,26,16,English,CO,2,02920_B/m.a;04159_A/m.a
93512,M,25,17,English,WI,2,09360_A/m.a;09430_A/m.a
93518,F,24,14,English,Canada,3,06938_B/f.a;07189_A/f.a;07397_B/f.a
93533,M,43,11,English,FL,3,09541_A/m.a;10001_A/m.a;10027_B/f.a
93539,F,29,12,English,MO,1,10275_A/f.a
93540,F,38,12,English,FL,2,04267_A/f.a;05982_B/f.a
93548,F,43,15,English,DC,1,11093_B/f.a
93559,F,44,16,Cantonese,NJ,1,03492_B/f.a
93560,F,23,13,English,WA,1,08998_A/f.a
93573,F,52,13,English,NY,1,11112_A/f.a
93600,M,39,16,NA,NA,2,11553_B/m.a;11681_B/m.a
93614,M,49,18,English,NY,3,05660_B/m.a;05718_A/m.a;08181_B/m.a
93627,M,18,11,English,TX,1,03604_A/m.a
93633,F,35,16,English,CO,1,06714_A/f.a
93655,M,34,16,English,WA,2,09881_B/m.a;10083_A/m.a
93660,M,18,13,English,NY,2,04336_B/m.a;04340_A/m.a
93661,F,43,14,English,WA,1,11402_B/f.a
93674,M,24,12,English,FL,1,07105_B/m.o
93677,F,21,14,English,NM,3,05094_B/f.a;06724_A/f.a;07079_B/f.a
93685,M,56,14,English,NY,2,09188_A/m.o;09274_A/m.a
93691,F,24,18,English,MA,1,02296_B/f.a
93707,F,46,12,English,FL,1,08411_B/f.a
93710,F,25,16,Chinese,CA,2,04180_B/f.a;07234_A/f.a
93715,F,22,12,English,MI,3,04294_B/f.a;06669_B/f.a;07221_B/f.a
93718,M,45,17,English,MT,3,04935_A/m.a;05159_B/m.a;05176_B/m.a
93735,M,35,16,English,CA,2,02913_A/m.a;04160_A/m.a
93737,M,26,16,English,CA,3,09226_B/m.a;09324_A/m.a;09459_B/m.a
93740,F,24,16,English,CA,3,03216_A/f.a;03723_B/m.a;04192_A/f.a
93743,M,31,15,English,PA,3,04352_A/m.a;04446_B/m.a;05368_A/m.a
93753,M,23,16,Armenian,CA,1,09639_B/m.a
93776,M,27,12,English,NA,3,05346_A/m.a;05378_B/m.a;07560_B/m.a
93778,M,21,15,English,FL,2,05277_A/m.a;07453_A/f.a
93786,M,20,14,English,TX,3,09852_A/m.a;09939_A/m.a;10525_A/m.a
93795,M,46,16,English,NY,2,05048_A/m.a;06328_B/m.a
93806,F,65,13,English,PA,3,02035_A/f.a;02778_B/f.a;03577_A/f.a
93809,F,27,16,English,CO,2,05899_B/f.a;07529_A/f.a
93811,F,29,15,Spanish and English,NY,3,02663_B/f.a;04033_A/f.a;06263_A/f.a
93817,M,23,17,English,TX,3,04418_A/m.a;04499_A/m.a;04574_A/m.a
93829,M,35,16,English,MS,2,05779_B/m.a;05831_B/m.a
93831,F,29,16,English,NA,2,04548_B/f.a;06561_B/f.a
93839,F,54,18,English,IA,2,04401_A/f.a;06341_B/f.a
93853,M,66,17,English,OH,3,04214_B/f.a;04440_B/f.a;04529_B/m.a
93858,M,18,12,English,ME,2,05199_A/m.a;07145_B/f.a
93886,M,23,17,Cantonese,China,3,02835_B/m.o;02871_B/m.o;03099_B/m.o
93908,M,26,14,English,CA,1,04980_B/m.a
93911,M,24,16,English,VA,2,11590_B/m.a;11622_B/m.a
93919,M,21,16,English,NY,3,05061_B/m.a;05187_A/m.a;06984_A/m.a
93927,F,35,12,English,IL,3,01934_B/f.a;02295_A/f.a;02513_B/f.a
93930,M,28,16,English,WI,2,03642_A/m.a;03839_B/m.a
93945,M,24,14,English,CA,3,09938_A/m.o;09976_B/m.a;10065_B/m.a
93952,M,55,15,English,MI,3,05801_A/m.a;08448_B/f.a;08728_B/f.a
93963,M,48,16,English,DC,1,03074_A/m.a
93968,M,21,12,English,GA,3,09235_B/m.a;10045_A/m.a;10077_A/m.a
93978,M,18,12,English,NY,3,10666_B/m.a;10868_A/m.a;10901_A/m.a
93991,F,35,16,English,FL,1,11698_B/f.a
93995,F,44,20,English,Canada,3,06835_A/f.a;07554_A/f.a;07969_A/f.a
94020,F,19,13,English,PA,1,07454_A/f.a
94024,F,52,15,NA,Russian Federation,3,08858_B/f.o;08914_B/f.o;09150_B/m.a
94061,F,50,12,English,MI,2,09038_B/f.a;09101_B/f.a
94072,M,30,18,English,NV,3,05605_A/m.a;05629_A/m.a;08598_B/m.a
94081,F,68,15,English,PA,3,02859_B/f.a;03554_B/f.a;03797_B/f.a
94082,M,45,18,Arabic,Iraq,2,11324_B/m.o;11345_A/m.o
94105,M,55,12,English,PA,3,01983_B/m.a;02285_B/m.a;03362_B/m.a
94125,M,24,15,English,WA,2,05269_A/m.a;05418_A/m.a
94137,F,19,14,English,MT,1,10299_B/f.a
94141,F,35,14,English,PA,3,03848_A/f.a;08101_A/f.a;08789_A/f.a
94158,M,27,18,English,NY,1,04125_A/m.a
94162,F,20,15,English,NC,1,11255_B/f.a
94180,M,26,18,Mandarin,China,1,11430_A/m.o
94182,F,43,14,English,TX,1,02356_A/f.a
94198,M,67,17,English,NY,3,09873_B/m.a;09919_A/m.a;09956_B/m.a
94216,M,22,12,English,NC,1,11653_A/m.a
94221,F,33,12,English,VA,1,05903_A/f.a
94226,M,46,14,English,OH,3,03010_A/f.a;03386_A/f.a;03704_A/f.a
94237,F,35,18,English,NY,1,05972_B/f.a
94254,F,51,12,English,WV,3,04360_B/f.a;06568_B/f.a;06751_A/f.a
94267,F,16,11,English,PA,3,01638_B/f.a;01821_A/f.a;02552_A/f.a
94270,M,60,12,English,NY,3,02214_A/m.a;02320_B/m.a;03184_B/m.a
94278,F,60,17,English,CA,3,04204_A/f.a;04520_B/f.a;06188_A/f.a
94284,F,23,16,English,OK,2,03149_A/f.a;03418_B/f.a
94287,F,28,18,Russian,Russian Federation,1,02100_B/f.o
94290,F,52,18,English,TX,3,08665_A/f.a;08955_A/f.a;09195_A/f.a
94302,M,50,16,English,FL,1,09932_A/m.a
94311,M,24,16,English,CO,3,05069_A/m.o;05187_B/m.o;05452_A/m.a
94314,M,55,17,English,Canada,3,05052_B/m.a;05080_B/m.a;05098_B/m.o
94342,M,16,10,English,MA,3,10876_A/m.a;10979_B/m.a;10980_B/m.a
94353,F,46,16,English,WV,3,06200_A/f.a;06602_B/f.a;06957_A/f.a
94357,M,25,16,English,VT,2,09256_A/m.a;11055_B/m.a
94369,F,37,12,English,LA,3,06866_B/f.a;07015_B/f.a;07088_A/f.a
94391,M,42,13,English,CA,2,05497_B/m.a;08154_B/m.a
94400,F,43,16,English,GA,2,10041_A/f.a;11079_A/f.a
94407,F,60,14,English,TX,1,02080_A/f.a
94421,F,27,16,English,IL,2,02663_A/f.a;03235_A/f.a
94424,F,25,16,English,TX,3,07482_B/f.a;07635_B/f.a;08259_A/f.a
94440,F,25,16,English,NY,1,06176_A/f.a
94449,F,34,18,English,MS,3,03594_A/f.a;06657_B/f.a;08784_A/f.a
94457,F,51,18,English,Barbados,3,06738_A/f.o;06786_A/f.a;07070_B/f.o
94462,F,23,12,English,OK,2,06706_B/f.a;07291_A/f.a
94495,M,23,14,English,CA,3,02296_A/m.a;02591_A/m.a;03134_B/m.a
94500,M,18,12,English,WA,1,10035_B/m.a
94528,M,46,18,English,CA,3,02260_B/m.a;02793_B/m.a;03026_B/m.a
94543,M,68,13,English,MA,3,09334_B/m.a;09421_B/m.a;11087_A/m.a
94550,M,40,14,English,CO,3,04294_A/m.a;04596_A/m.a;04678_A/m.a
94555,F,38,14,English,NY,3,10674_B/f.a;10804_B/f.a;10880_B/f.a
94578,F,44,18,English,CA,3,08244_A/f.a;08345_B/f.a;08450_A/f.a
94586,M,51,16,English,NY,3,05724_B/m.a;05767_A/m.a;08962_A/m.a
94607,F,23,16,English,MO,1,10582_B/f.a
94608,M,32,20,Chinese,China,2,05259_B/m.o;07395_A/f.o
94613,M,27,17,English,NM,2,09320_A/m.a;09447_B/m.a
94616,F,37,16,English,CA,3,07647_A/f.a;07912_A/f.a;08827_B/f.o
94627,F,36,20,English,NA,1,04691_A/f.a
94628,F,40,16,English,TX,1,08692_A/f.a
94633,F,29,14,English,NY,2,02563_B/f.a;02650_B/f.a
94646,F,31,13,English,AZ,3,06024_B/f.a;07799_A/f.a;08305_A/f.a
94650,M,51,14,English,NY,2,08925_A/m.a;09078_B/m.a
94656,M,48,12,English,MA,3,09399_B/m.a;09402_A/m.a;09405_B/m.a
94662,M,40,12,English,NJ,1,11500_A/m.a
94663,M,48,12,English,PA,2,01345_B/m.a;01639_B/m.a
94668,F,51,16,English,GA,3,03428_A/f.a;03659_A/f.a;04330_B/f.a
94686,F,19,13,English,CA,1,11603_B/f.a
94693,M,38,17,English,NY,1,11534_B/m.a
94704,M,32,16,English,NY,2,05075_B/m.a;06867_B/m.a
94729,M,19,13,English,IL,3,05566_B/m.a;08561_A/m.a;08627_B/m.a
94732,F,53,17,English,CT,2,08310_B/f.a;08392_B/f.a
94740,M,31,16,English,IN,2,03410_A/m.a;04147_A/m.a
94759,M,24,16,English,NY,3,05596_A/m.a;05759_A/m.a;05803_A/m.a
94765,F,73,12,English,PA,1,01706_A/f.a
94766,M,60,16,English,NY,1,10817_A/m.a
94767,M,66,22,English,CA,3,07734_B/m.a;07781_A/m.a;07809_B/m.a
94770,F,25,14,NA,PA,3,04770_B/f.a;06737_A/f.a;06942_A/f.a
94781,F,57,12,English,NC,1,08125_B/f.a
94795,F,44,14,English,TX,1,06429_A/f.a
94803,F,65,12,English,PA,3,02301_A/f.a;02519_B/f.a;02612_B/f.a
94828,F,35,14,English,CO,3,01892_A/f.a;02054_A/f.a;03576_B/f.a
94855,NA,NA,NA,NA,NA,2,01566_B/f.a;01604_B/f.a
94858,F,18,12,Turkish and German,Swaziland,3,07312_B/f.a;07500_A/f.a;07663_B/f.a
94899,M,39,18,Tamil,India,2,05661_B/m.o;09788_B/m.o
94918,F,47,13,English,CA,1,08246_A/f.a
94970,M,27,16,Hindi,India,3,09502_B/m.o;09505_B/m.o;11088_B/m.o
94971,F,32,12,English,WA,3,03059_B/f.a;03175_A/f.a;03356_A/f.a
95003,F,25,12,English,TX,1,06221_B/f.a
95006,F,44,14,English,PA,3,01358_B/f.a;01363_B/f.a;05935_B/f.a
95016,F,33,18,English,NY,3,10457_A/f.a;11174_A/f.a;11211_A/f.a
95020,F,60,12,English,PA,3,04073_A/f.a;04723_A/f.a;05856_A/f.a
95031,M,49,18,English,OK,3,05287_A/m.a;05317_A/m.a;05329_A/m.a
95034,F,56,16,English,WI,3,09103_B/f.a;09950_A/f.a;10075_B/f.a
95040,F,27,16,English,NY,1,11453_A/f.a
95045,F,21,16,English,NY,2,03941_B/f.a;04312_A/f.a
95059,F,44,12,English,Guyana,2,10870_B/f.o;11652_B/f.o
95072,F,54,12,English,VA,3,03710_A/f.a;03952_B/f.a;04337_A/f.a
95083,F,46,12,English,NY,3,10297_B/f.a;10320_B/f.a;10354_B/f.a
95086,M,22,16,English,CA,2,08968_A/m.a;09090_A/m.a
95092,M,24,16,English,NY,1,11376_A/m.a
95120,F,47,14,English,CA,1,10621_A/f.a
95144,M,21,15,English,IL,1,10641_A/m.a
95147,M,68,17,English,NY,2,10387_B/m.a;10458_B/m.a
95166,F,25,17,Russian,Russian Federation,2,03197_A/f.o;03478_B/f.o
95171,F,27,12,English,KS,1,07079_A/f.a
95174,F,32,14,English,IN,3,03561_A/f.a;04333_A/f.a;06004_A/f.a
95184,M,29,16,English,VA,1,10915_A/m.a
95185,M,45,10,English,CA,1,05130_A/m.a
95190,M,18,12,English,CA,2,02393_A/m.a;02529_A/m.a
95198,F,45,14,English,PA,3,03649_A/f.a;04852_B/f.a;07209_A/f.a
95207,F,39,17,English,ND,3,07212_A/f.a;07288_B/f.a;07483_B/f.a
95209,F,47,12,English,DE,1,09005_B/f.a
95229,M,21,12,English,TN,2,02643_A/m.a;04901_B/m.a
95231,F,50,13,English,IN,1,07113_B/f.a
95234,F,23,16,English,PA,3,02319_A/f.a;03232_B/f.a;08397_A/f.a
95257,M,36,14,NA,NA,3,10905_A/m.a;10969_A/m.a;11246_A/m.o
95259,M,24,19,English,FL,1,10089_B/m.a
95266,F,31,16,English,MD,2,11469_A/f.a;11470_B/f.a
95278,F,48,15,English,CA,2,08754_A/f.a;08971_B/f.a
95281,F,54,16,English,NY,1,07841_B/f.a
95282,M,18,12,English,IL,3,09517_A/m.a;09636_A/m.a;10829_A/m.a
95295,M,47,12,English,PA,2,05413_A/m.a;05428_A/m.a
95300,F,24,16,English,IN,2,02354_A/f.a;02360_A/f.a
95303,F,50,12,English,CA,2,03205_A/f.a;03719_B/f.a
95306,M,46,16,English,CA,3,09390_B/m.a;10718_A/m.a;11096_A/m.a
95328,M,42,14,English,NY,3,03461_A/m.a;03683_B/m.a;04508_B/m.a
95330,M,24,15,English,NY,1,09629_A/m.a
95344,M,35,4,English,CA,2,05292_A/m.a;05395_B/m.a
95352,F,37,16,English,FL,1,03772_B/f.a
95374,M,54,12,English,TN,2,07900_A/m.a;08861_A/f.a
95377,M,61,18,English,PA,1,05151_B/m.a
95382,F,32,12,English,NJ,2,07197_B/f.a;07404_B/f.a
95388,F,41,12,English,FL,3,02361_A/f.a;02466_B/f.a;03580_B/f.a
95416,M,50,20,English,CA,3,10725_A/m.a;10743_A/m.a;10794_A/m.a
95421,M,48,12,English,NY,1,08232_B/m.a
95424,F,48,14,English,WI,3,04015_A/f.a;04291_B/f.a;06363_B/f.a
95426,M,25,18,English and Spanish,NJ,1,02851_A/m.a
95443,M,22,14,English,CA,1,10563_A/m.a
95459,F,32,16,English,IL,3,02584_B/f.a;02841_B/f.a;05964_A/f.a
95462,F,21,12,English,WA,1,08812_A/f.a
95465,F,43,12,English,TX,1,06868_A/f.a
95492,F,46,16,English,AR,2,11530_B/f.a;11570_A/f.a
95495,F,41,12,English,OH,1,08936_B/f.a
95498,M,33,18,English,CA,1,10832_A/m.a
95506,F,48,14,English,Canada,2,07282_B/f.o;07858_A/f.a
95514,F,34,12,English,NA,2,02576_B/f.a;03564_A/f.a
95523,M,39,15,NA,NA,2,10423_A/m.a;10542_B/m.a
95529,M,57,22,Turkish,Turkey,1,10335_A/m.o
95538,M,65,17,English,NY,2,09342_A/m.a;11070_A/m.a
95556,M,23,12,English,CA,1,10773_B/m.a
95572,F,22,12,English,TX,3,02347_B/f.a;02373_B/m.a;04364_B/f.a
95574,F,42,14,NA,NA,2,11327_B/f.a;11392_B/f.a
95597,M,32,12,English,GA,3,04055_A/m.a;04261_A/m.a;04309_A/m.a
95605,F,42,12,NA,NY,2,08226_A/f.a;08491_B/f.a
95608,M,23,16,English,TX,2,05353_A/m.a;05468_A/m.a
95619,F,39,16,English,GA,3,02481_A/f.a;03373_B/f.a;04020_B/f.a
95621,F,46,16,English,TX,3,06509_A/f.a;06847_B/f.a;07004_B/f.a
95635,M,39,16,English,TX,3,05054_A/m.a;05152_B/m.a;08772_A/m.a
95643,F,37,16,English,NC,2,01788_A/f.a;01895_B/f.a
95645,M,34,16,English,New Zealand,1,10885_B/m.o
95649,F,46,16,English,AZ,3,02844_B/f.a;04485_A/f.a;06244_B/f.a
95651,M,33,13,English,RI,2,10908_B/m.a;11235_A/m.a
95668,M,40,16,English,NJ,2,05341_B/m.a;08375_A/f.a
95671,F,29,17,English,FL,1,08045_A/f.a
95693,F,26,14,English,OK,2,02790_A/f.a;02796_B/f.a
95698,F,49,13,English,CA,3,06214_B/f.a;06999_B/f.a;08052_A/f.a
95707,M,29,16,English,NY,3,05692_A/m.a;08633_A/m.a;08895_A/m.a
95709,F,39,16,English,PA,2,04313_A/f.a;06779_A/f.a
95712,F,24,17,English,NJ,2,03658_A/f.a;07053_A/f.a
95726,F,32,14,English,LA,2,07587_B/f.a;07952_A/f.a
95731,F,54,12,English,MA,3,08405_B/f.a;08469_B/f.a;08482_B/f.a
95739,F,28,16,NA,NA,1,11522_A/f.a
95751,M,30,18,English,India,1,11200_B/m.o
95755,M,16,10,English,CA,2,10426_A/f.a;10529_A/f.a
95778,F,22,12,Russian,OH,1,08216_B/f.a
95789,M,23,16,English,MI,3,04704_B/m.a;04758_B/m.a;04938_A/m.a
95844,F,24,17,English,PA,2,03789_A/f.a;07060_B/f.a
95874,M,25,13,English,IL,1,09734_A/m.a
95889,F,24,14,Swedish,Sweden,1,11467_B/f.a
95895,M,37,18,English,FL,1,10633_A/m.a
95896,F,35,16,English,MI,2,06561_A/f.a;08096_B/f.a
95907,F,56,18,English,PA,3,09257_B/f.a;09381_B/f.a;09452_A/f.a
95925,F,29,12,English,CA,2,10102_A/f.a;10781_B/f.a
95935,M,22,14,English,AK,2,04783_A/m.a;04907_A/m.a
95940,M,22,12,English,MI,1,03100_A/m.a
95962,F,57,12,English,IA,3,02250_B/f.a;03279_A/f.a;08092_B/f.a
96003,F,28,13,English,MN,3,02039_A/f.a;06891_B/f.a;07789_B/f.a
96017,F,22,16,English,PA,2,02483_B/f.a;02837_B/f.a
96026,M,25,14,English,IL,3,05786_A/m.a;09657_A/m.a;09956_A/m.a
96039,F,20,13,English,NY,1,03804_A/f.a
96042,M,23,12,English,MO,2,05539_A/m.a;05585_B/m.a
96047,F,28,16,English,NA,2,04873_B/f.a;07719_B/f.a
96066,M,26,19,Hindi,India,1,11331_A/m.o
96069,M,23,12,English,TX,1,09974_A/m.a
96084,F,54,14,English,MA,1,10895_B/f.a
96087,M,21,16,English,NY,1,05834_A/m.a
96091,F,22,16,English,CA,1,07367_A/f.a
96097,F,50,16,English,OK,3,07089_A/f.a;07158_A/f.a;07412_A/f.a
96130,M,32,22,English,NY,3,05538_A/m.a;05562_A/m.a;05586_B/m.a
96132,F,46,12,English,IL,3,07764_A/f.a;08128_A/f.a;09469_B/f.a
96133,M,20,14,English,TN,2,10561_B/m.a;10571_A/m.a
96145,M,32,19,English,NE,2,09373_B/m.a;09704_B/m.a
96160,M,32,12,English,IL,1,04556_A/m.a
96163,M,38,20,English,NJ,1,05490_B/m.a
96174,F,40,16,English,IA,2,07563_B/f.a;10098_A/f.a
96209,M,56,12,English,OH,2,04280_A/m.a;04593_B/m.a
96212,F,35,14,English,IL,1,01880_A/f.a
96220,M,22,17,English,NY,1,05633_B/m.a
96256,F,43,14,English,CA,1,06555_B/f.a
96261,F,26,16,English,NJ,1,01784_A/f.a
96267,F,52,13,NA,NA,2,10688_B/f.a;10846_B/f.a
96276,M,25,16,English,IL,3,09268_B/m.a;10205_A/m.a;11116_B/m.a
96289,M,44,13,English,UT,3,04873_A/m.a;04968_A/m.a;06650_B/m.a
96292,M,41,14,English,CA,2,10538_B/f.a;10726_A/m.a
96303,F,29,18,English,NY,1,03716_B/f.a
96305,F,22,14,English,CA,1,02657_A/f.a
96313,F,30,17,English,OK,1,10419_B/f.a
96319,F,30,14,English,PA,3,02183_B/f.a;03374_A/f.a;05938_A/f.a
96322,M,66,12,English,OH,3,05272_A/m.a;05317_B/m.a;07347_B/m.a
96352,M,19,12,English,WI,2,03861_A/f.a;04391_A/f.a
96359,F,36,19,English,KS,2,10871_B/f.a;11340_B/f.a
96371,F,38,12,English,OH,2,01419_A/f.a;03570_B/f.a
96374,F,18,12,English,CA,3,07834_A/f.a;07847_A/f.a;07961_B/f.a
96380,M,19,12,English,TX,3,09975_A/m.a;10092_B/m.a;10182_A/m.a
96396,F,39,16,English,CT,2,06035_B/f.a;07274_B/f.a
96401,F,40,14,English,NE,1,01924_B/f.a
96418,F,23,15,English,CA,3,02045_A/f.a;02096_A/f.a;02117_A/f.a
96441,M,35,12,English,MA,3,09359_B/m.a;09429_B/m.a;09691_A/m.a
96443,F,56,13,English,PA,2,02527_A/f.a;02922_B/f.a
96447,M,26,18,Hindi,NA,1,10801_A/m.o
96451,F,22,12,English,TX,3,08036_B/f.a;08634_A/f.a;08932_B/f.a
96459,F,45,12,English,LA,2,02852_A/f.a;03889_B/f.a
96467,F,49,12,English,IL,1,01492_A/f.a
96487,F,40,12,English,NY,1,03821_B/f.a
96498,F,26,16,Hindi,India,1,05851_A/f.o
96500,F,50,20,English,NY,1,07174_B/f.a
96502,M,19,12,Spanish,Dominican Republic,2,09985_A/m.a;10002_A/m.a
96503,F,35,16,English,CA,3,07754_A/f.a;09284_A/f.a;09709_B/f.a
96506,F,66,18,English,NY,2,01793_A/f.a;03299_A/f.a
96533,M,50,14,English,PA,3,02442_B/m.a;02740_B/m.a;10927_B/m.a
96555,F,32,13,English,NE,3,04269_A/f.a;06224_A/f.a;06528_B/f.a
96561,F,47,14,English,PA,1,03894_B/f.a
96564,F,23,16,English,NY,2,02707_A/f.a;08820_B/f.a
96572,M,32,16,English,NY,3,02275_B/m.a;02383_A/m.a;05021_B/m.a
96575,F,44,18,English,CA,3,08556_A/f.a;08781_B/f.a;09031_B/f.a
96577,F,55,14,English,NY,3,02216_A/f.a;02322_A/f.a;02943_A/m.a
96585,F,29,16,English,CA,1,11558_B/f.a
96596,F,23,13,English,UT,2,07239_B/f.a;08146_B/f.a
96600,M,35,12,English,MI,2,09266_A/m.a;09648_B/m.a
96609,F,24,16,English,SC,2,08833_B/f.a;09111_B/f.a
96613,F,42,16,English,MI,3,02544_B/f.a;02627_B/f.a;02635_B/m.a
96624,M,22,12,English,NY,1,10170_A/m.a
96629,M,23,13,English,NJ,3,05348_B/m.a;07620_A/m.a;07776_A/m.a
96630,M,43,18,English,PA,3,08887_B/f.a;09013_B/f.a;09053_B/f.a
96638,M,30,16,English,MD,1,03991_A/m.a
96643,M,20,15,Russian,PA,3,05518_B/m.o;05565_B/m.a;11138_A/m.a
