CALL_ID,DATE_TIME,TOPICID,SIG_GRADE,CNV_GRADE,APIN,ASX.DL,APHNUM,APHSET,APHTYP,BPIN,BSX.DL,BPHNUM,BPHSET,BPHTYP
04923,20030525_14:12:03,ENG21,4,4,11521,m.a,757890orx,4,2,35449,m.a,906228lrg,4,2
04924,20030525_14:21:19,ENG21,4,4,77486,m.a,814336ueh,4,3,25380,f.a,972221ofh,4,3
04925,20030525_14:25:27,ENG21,4,3.5,15696,m.a,717554rfd,4,1,30887,m.o,914316nmn,2,1
04926,20030525_14:27:15,ENG21,4,4,6410,m.a,803285jkp,4,3,65242,m.a,203373unn,4,2
04927,20030525_15:07:33,ENG21,4,3.5,61698,m.a,414671mnh,1,3,81858,m.a,262255hbu,4,3
04928,20030525_15:07:56,ENG21,4,4,30157,m.a,501772hdb,4,1,39089,m.a,561747qrj,4,2
04929,20030525_18:10:54,ENG21,4,4,34996,m.a,917334cgm,4,1,27199,m.a,757787vgi,4,3
04930,20030525_20:08:16,ENG21,4,4,27358,m.a,856478hit,4,2,89615,f.a,212222fgi,4,2
04931,20030525_20:14:16,ENG21,2,4,43126,m.o,585442wdc,2,3,54697,f.a,310246dfs,4,2
04932,20030525_21:07:53,ENG21,4,4,70501,m.a,626215ujc,4,1,85445,f.a,407234mjk,3,1
04933,20030525_22:08:19,ENG21,4,4,62294,m.a,479524obw,4,2,74388,m.a,no_BPHNUM,2,2
04934,20030525_23:07:20,ENG21,4,4,19865,m.a,617281udq,3,1,10711,f.a,702433wbs,4,3
04935,20030525_23:07:30,ENG21,4,4,93718,m.a,701775xod,4,3,36358,f.a,no_BPHNUM,1,3
04936,20030525_23:09:47,ENG21,3.5,4,65511,m.a,818762ebe,4,3,16874,m.a,610873xbm,4,3
04937,20030526_00:08:53,ENG21,4,4,32774,m.o,520623kom,1,2,42503,f.a,541416dfr,4,2
04938,20030526_01:08:59,ENG21,4,4,95789,m.a,310979yid,4,2,55321,f.a,310946lln,4,1
04939,20030526_01:12:33,ENG21,4,4,91719,m.a,323461bih,4,2,30467,f.a,615256sib,4,2
04940,20030526_14:24:29,ENG22,4,4,6410,m.a,803285jkp,1,2,73610,m.a,818701krl,4,3
04941,20030526_15:07:05,ENG22,4,4,92732,m.a,479524obw,2,3,47144,f.a,215463lrh,4,3
04942,20030526_15:07:49,ENG22,4,4,86151,m.a,402464ocu,3,2,32489,m.a,251634wrr,4,3
04943,20030526_15:09:12,ENG22,4,3.5,77486,m.a,814336ueh,4,3,17649,m.a,215509mmf,4,2
04944,20030526_15:12:48,ENG22,4,4,40627,m.a,972387crt,4,2,74234,m.a,306789hnd,4,2
04945,20030526_16:12:48,ENG22,4,4,89027,m.a,303920pfq,3,3,50490,f.a,no_BPHNUM,4,2
04946,20030526_17:09:56,ENG22,3.5,4,99662,m.a,814282tfb,4,1,17033,m.a,818422vbl,4,1
04947,20030526_17:20:20,ENG22,3.5,4,9709,m.a,904285fpf,4,2,59564,m.a,718287epi,4,3
04948,20030526_18:07:50,ENG22,4,4,85231,m.a,212242inm,4,2,59932,m.a,803983vno,4,1
04949,20030526_18:29:36,ENG22,4,4,48095,m.a,914381dej,4,2,81078,f.a,620664ehm,4,1
04950,20030526_19:04:54,ENG22,4,4,71729,m.a,205841fbp,4,2,73245,f.a,856293xrt,4,2
04951,20030526_19:07:54,ENG22,4,4,33299,m.a,616459jcx,4,2,16358,m.a,480218vbr,4,2
04952,20030526_19:08:50,ENG22,4,4,67538,m.a,570204nqj,4,1,60364,m.a,203675sbr,4,1
04953,20030526_19:12:34,ENG22,4,4,45172,m.a,201225gbe,4,2,17717,m.a,203373unn,4,2
04954,20030526_19:14:48,ENG22,4,4,31280,m.a,201943djd,4,2,87189,f.a,no_BPHNUM,4,3
04955,20030526_19:27:07,ENG22,4,4,44829,m.a,804739gfr,4,2,40942,f.a,708867gbh,4,3
04956,20030526_20:08:31,ENG22,4,4,92845,m.a,917653ldx,2,1,75665,f.a,206297dge,4,3
04957,20030526_20:13:58,ENG22,4,3,56112,m.a,216754hhx,4,2,72267,f.a,no_BPHNUM,4,3
04958,20030526_20:39:34,ENG22,4,4,82163,m.a,937456img,4,2,78549,m.a,805647pkn,4,2
04959,20030526_21:22:33,ENG22,4,4,99662,m.a,814282tfb,4,1,69889,f.a,818558lho,4,2
04960,20030526_22:06:55,ENG22,4,4,82268,m.a,630466gcb,4,3,75758,f.a,507646ikh,4,2
04961,20030526_22:12:31,ENG22,4,3.5,69279,m.a,208326flp,4,2,11521,m.a,757890orx,4,2
04962,20030526_22:26:10,ENG22,4,4,12828,m.a,215842iek,4,3,40311,f.a,440458pjt,4,3
04963,20030526_22:29:49,ENG22,4,4,90562,m.a,248545rck,4,2,82268,f.a,no_BPHNUM,4,3
04964,20030526_23:07:04,ENG22,4,4,93248,m.a,281413krm,4,1,83866,f.a,585787ofm,4,3
04965,20030526_23:07:49,ENG22,4,4,64777,m.o,512481sbh,4,3,17965,m.o,310477mkb,4,2
04966,20030526_23:09:23,ENG22,4,4,16874,m.a,610873xbm,4,3,69529,m.a,520327jfe,4,2
04967,20030527_02:07:12,ENG22,4,4,40228,m.a,510595eee,4,3,65761,m.a,909881qqo,4,2
04968,20030527_09:56:44,ENG23,4,4,96289,m.a,801607hdg,4,3,62250,f.a,336643frj,4,2
04969,20030527_14:13:00,ENG23,4,3.5,93452,m.a,212927pbv,4,2,35732,f.a,612333tby,4,3
04970,20030527_14:16:28,ENG23,4,4,70770,m.a,508864flv,4,1,98522,f.a,315337opf,4,3
04971,20030527_14:38:04,ENG23,4,4,6073,m.a,717379enn,4,1,31489,f.a,860534lio,4,3
04972,20030527_15:12:01,ENG23,4,4,74234,m.a,306789hnd,4,2,64091,m.a,806777ipl,4,1
04973,20030527_15:16:20,ENG23,4,4,9663,m.a,815479dsn,4,3,70641,m.a,no_BPHNUM,4,3
04974,20030527_15:43:27,ENG23,4,4,73880,m.a,212552yqm,4,3,67332,f.a,973962jjs,4,2
04975,20030527_16:10:44,ENG23,4,4,89027,m.a,303920pfq,4,3,30374,m.a,973773bkc,4,3
04976,20030527_16:13:14,ENG23,4,2,17231,m.a,952884jdk,4,2,74588,m.a,815969epb,4,3
04977,20030527_16:35:08,ENG23,4,2,23947,m.a,212533xoe,4,3,70674,m.a,no_BPHNUM,4,2
04978,20030527_16:38:02,ENG23,4,4,22595,m.a,336349chf,4,3,52887,f.a,no_BPHNUM,4,3
04979,20030527_17:18:51,ENG23,4,3,15449,m.o,818882gpi,4,2,91719,m.a,323461bih,1,2
04980,20030527_17:27:18,ENG23,4,4,2006,m.a,206935ier,2,2,93908,m.a,213748hrc,2,3
04981,20030527_18:09:26,ENG23,4,4,72954,m.a,216521iko,4,2,70290,m.a,203373unn,4,2
04982,20030527_18:10:42,ENG23,4,4,45172,m.a,201225gbe,4,3,59932,m.a,803983vno,4,1
04983,20030527_19:08:27,ENG23,4,2,46955,m.a,973283djp,4,3,13298,m.o,562951urs,4,2
04984,20030527_19:25:08,ENG23,4,4,11722,m.a,973429rbc,4,3,91054,f.a,704820dsx,4,2
04985,20030527_20:09:22,ENG23,4,4,86102,m.a,616527uem,3,3,29563,m.a,417673dpd,4,3
04986,20030527_20:11:49,ENG23,4,4,32670,m.a,847918crh,4,2,12414,m.a,847549qpp,4,2
04987,20030527_20:12:52,ENG23,4,4,60627,m.a,212281rer,4,2,64541,m.o,781273whx,4,2
04988,20030527_20:36:42,ENG23,4,4,8555,m.a,512892lkh,4,2,55488,f.a,904564kel,4,2
04989,20030527_20:45:03,ENG23,4,4,1638,m.a,626795lpp,4,2,8330,f.a,908810vbx,4,2
04990,20030527_21:06:03,ENG23,4,3.5,48251,m.a,607723yrh,4,3,72267,f.a,585544ulq,4,3
04991,20030527_21:07:30,ENG23,4,4,51852,m.a,814880uhn,4,1,89557,f.a,412242xbk,4,2
04992,20030527_21:09:40,ENG23,4,3,71347,m.a,217762ipu,4,3,58444,m.a,718680nfr,4,2
04993,20030527_21:17:50,ENG23,4,4,56829,m.a,323463mmm,4,2,86173,f.a,620257pkd,4,2
04994,20030527_21:20:07,ENG23,3.5,4,81345,m.a,843236udt,4,2,89126,f.a,416269iml,3,3
04995,20030527_22:07:20,ENG23,4,3,35043,m.a,541476uio,4,3,79993,f.a,no_BPHNUM,4,2
04996,20030527_22:08:49,ENG23,4,3.5,79397,m.a,801712ffj,4,1,78675,m.o,832549pld,4,1
04997,20030527_22:09:03,ENG23,4,4,50869,m.a,850575tns,4,2,40410,m.a,801623ies,4,1
04998,20030527_22:10:19,ENG23,4,3,82268,m.a,630466gcb,4,3,15462,m.a,202213sil,4,1
04999,20030527_22:11:40,ENG23,4,3.5,71001,m.a,718816hgo,4,2,56378,m.a,919303elg,4,2
05000,20030527_22:20:17,ENG23,4,3.5,64456,m.o,213447emj,4,1,26125,m.a,732213ddl,1,1
05001,20030527_23:08:44,ENG23,4,4,32489,m.a,251634wrr,4,3,40588,m.a,no_BPHNUM,4,2
05002,20030527_23:09:31,ENG23,4,2.5,50723,m.o,818890hcx,4,2,3572,f.a,775626shf,4,3
05003,20030527_23:33:38,ENG23,4,4,43846,m.a,703527wqg,4,2,21922,f.a,no_BPHNUM,4,2
05004,20030527_23:47:34,ENG23,4,4,63712,m.a,no_APHNUM,2,2,21258,f.a,no_BPHNUM,4,3
05005,20030528_14:15:36,ENG24,4,3,97335,m.a,215528bnm,4,2,75698,f.a,212861mnh,4,2
05006,20030528_14:15:59,ENG24,4,2,75860,m.a,617873pgy,4,3,46839,f.a,617244slv,4,3
05007,20030528_14:19:54,ENG24,4,3.5,42829,m.a,416487ybr,4,2,97673,f.a,no_BPHNUM,4,2
05008,20030528_15:08:31,ENG24,4,3,72531,m.a,847501ugp,4,3,43467,f.a,856694cdc,4,3
05009,20030528_15:10:03,ENG24,4,4,17231,m.a,952884jdk,4,2,92732,m.a,479524obw,4,2
05010,20030528_15:16:28,ENG24,4,4,26435,m.a,316806hhy,4,1,57175,m.a,480820ucg,4,2
05011,20030528_16:08:30,ENG24,4,4,88703,m.a,906474hsy,4,3,83361,f.a,989893srf,4,2
05012,20030528_16:18:16,ENG24,4,4,36232,m.a,803466jhp,1,1,89315,f.a,no_BPHNUM,4,2
05013,20030528_17:08:42,ENG24,4,4,35414,m.a,262251foq,4,2,66142,f.a,573634tev,4,2
05014,20030528_17:15:19,ENG24,4,4,39119,m.a,818633lgn,4,1,78752,m.a,206685irs,4,3
05015,20030528_17:23:38,ENG24,4,4,17717,m.a,203373unn,4,2,66142,f.a,573634tev,4,2
05016,20030528_17:29:13,ENG24,4,4,74190,m.a,262251foq,4,2,91425,m.a,no_BPHNUM,4,2
05017,20030528_17:47:51,ENG24,4,4,7511,m.a,212363oeo,4,3,70636,f.a,213250xgi,4,3
05018,20030528_18:07:23,ENG24,4,4,48787,m.a,301916mib,4,2,67285,m.a,856869dbm,4,2
05019,20030528_18:08:27,ENG24,4,4,72954,m.a,216521iko,4,3,87228,m.a,no_BPHNUM,4,1
05020,20030528_18:10:40,ENG24,4,4,19961,m.a,518392rmu,4,2,79977,m.o,310721rmy,3,1
05021,20030528_18:12:08,ENG24,4,4,43689,m.a,678521xhf,3,1,96572,m.a,917687xkj,4,1
05022,20030528_18:31:55,ENG24,4,4,93042,m.a,763458qre,2,1,6097,m.a,765449cih,4,2
05023,20030528_19:07:14,ENG24,4,4,59496,m.a,203373unn,4,2,86313,f.a,252977orx,4,3
05024,20030528_19:08:03,ENG24,4,4,13298,m.o,562951urs,4,2,48251,m.a,607723yrh,4,2
05025,20030528_19:09:08,ENG24,4,3,33299,m.a,616459jcx,4,2,97687,m.a,847698ogr,4,2
05026,20030528_19:13:58,ENG24,4,4,74388,m.a,318219uhv,4,2,82040,m.a,817706hoe,4,1
05027,20030528_19:17:53,ENG24,4,4,1409,m.a,863291dmw,4,2,45161,f.a,no_BPHNUM,4,2
05028,20030528_19:45:03,ENG24,4,4,70641,m.a,no_APHNUM,4,3,66799,m.a,212687hpi,3,2
05029,20030528_20:07:02,ENG24,4,4,61597,m.a,818763ude,4,2,59790,f.a,301774vmo,4,2
05030,20030528_20:08:56,ENG24,4,4,65945,m.a,660376bhc,4,2,53269,m.a,310453oib,2,2
05031,20030528_20:11:14,ENG24,4,4,27358,m.a,856478hit,1,2,32670,m.a,847918crh,2,3
05032,20030528_20:13:33,ENG24,4,4,80449,m.a,940321okp,4,3,56112,m.a,216754hhx,4,2
05033,20030528_21:09:08,ENG24,4,4,19761,m.a,206340jcn,4,3,69861,m.a,202248jpv,1,3
05034,20030528_22:09:09,ENG24,4,4,93454,m.a,604507god,4,3,90400,m.a,832563qol,4,1
05035,20030528_22:10:06,ENG24,4,4,17602,m.a,724588tiu,4,2,71001,m.a,718816hgo,4,2
05036,20030528_22:40:48,ENG24,4,4,87110,m.a,no_APHNUM,4,3,42736,m.o,no_BPHNUM,2,1
05037,20030528_23:07:00,ENG24,4,4,23845,m.a,801232gsj,4,1,93248,m.o,281413krm,4,1
05038,20030528_23:08:55,ENG24,4,4,52810,m.a,267226mlu,4,1,45985,m.a,903834chm,4,2
05039,20030528_23:09:23,ENG24,4,4,16874,m.a,610873xbm,4,3,64777,m.o,512481sbh,4,3
05040,20030529_13:21:44,ENG25,4,4,18478,m.a,no_APHNUM,2,3,97162,f.a,no_BPHNUM,4,3
05041,20030529_14:07:52,ENG25,4,3.5,52635,m.a,647293kio,4,1,13644,m.a,215632qqe,4,3
05042,20030529_14:08:56,ENG25,4,4,42546,m.a,734998ihk,4,2,99609,m.a,603381kdl,4,1
05043,20030529_14:13:40,ENG25,4,4,69361,m.a,703383trt,4,2,70921,m.a,302539lqt,4,2
05044,20030529_14:22:08,ENG25,4,4,88703,m.a,906474hsy,4,3,86522,f.a,no_BPHNUM,4,3
05045,20030529_15:10:48,ENG25,4,3.5,80035,m.a,402464ocu,4,2,90549,f.a,no_BPHNUM,4,2
05046,20030529_15:59:01,ENG25,4,4,64368,m.a,248569pju,,,76261,f.a,no_BPHNUM,,
05047,20030529_16:06:49,ENG25,4,4,87720,m.a,518436pcs,4,2,56609,m.a,no_BPHNUM,2,1
05048,20030529_16:10:26,ENG25,4,4,93795,m.a,718698rlp,4,3,85756,m.a,561547pmp,4,2
05049,20030529_16:14:49,ENG25,4,4,83155,m.a,215877tnl,4,2,45161,f.a,541479sly,4,2
05050,20030529_16:29:44,ENG25,4,4,59496,m.a,no_APHNUM,4,2,48905,m.a,414347yrk,4,3
05051,20030529_17:02:34,ENG25,4,4,18583,m.a,563242fiq,4,2,59855,f.o,801607jkk,4,3
05052,20030529_17:08:49,ENG25,4,4,85871,m.a,503657kpo,4,3,94314,m.a,250756slk,4,3
05053,20030529_17:10:09,ENG25,4,4,90892,m.o,561697yfu,3,2,45227,f.a,404223mkv,2,3
05054,20030529_17:13:52,ENG25,4,2,95635,m.a,903447fhj,4,2,72149,f.a,no_BPHNUM,4,2
05055,20030529_17:26:24,ENG25,4,4,3629,m.a,503722wir,4,2,28948,f.a,845679gcp,4,2
05056,20030529_17:29:14,ENG25,4,4,73380,m.a,267671jsq,4,3,16567,m.a,212362rbs,2,2
05057,20030529_17:31:41,ENG25,4,4,92260,m.a,610564iex,4,1,59106,f.a,808282urr,4,1
05058,20030529_18:07:55,ENG25,4,4,67285,m.a,856869dbm,4,2,27119,f.a,323871ndu,4,3
05059,20030529_18:08:28,ENG25,4,4,70290,m.a,203373unn,4,2,45172,m.a,201225gbe,4,3
05060,20030529_18:23:13,ENG25,4,4,59932,m.a,803983vno,4,1,97849,f.a,218287mbe,4,2
05061,20030529_19:08:23,ENG25,4,4,48251,m.a,607723yrh,4,3,93919,m.a,412422xev,4,2
05062,20030529_19:09:09,ENG25,4,4,24584,m.a,503975cnc,3,1,64862,f.a,no_BPHNUM,4,3
05063,20030529_19:10:33,ENG25,4,4,16223,m.a,901359ngl,4,1,54074,m.a,no_BPHNUM,4,2
05064,20030529_19:13:26,ENG25,4,4,5289,m.a,267918oqs,4,1,52929,f.a,949766sce,4,2
05065,20030529_19:45:10,ENG25,4,4,48787,m.a,no_APHNUM,4,2,58202,f.a,212784cok,4,2
05066,20030529_20:07:29,ENG25,4,3,61597,m.a,818763ude,4,2,29588,m.a,541479iex,4,2
05067,20030529_20:38:24,ENG25,4,4,47787,m.a,215624cpq,4,2,49256,f.a,no_BPHNUM,4,3
05068,20030529_20:53:31,ENG25,4,4,13696,m.a,no_APHNUM,4,2,80246,m.a,no_BPHNUM,4,2
05069,20030529_21:07:28,ENG25,4,3.5,94311,m.o,303669xle,4,1,22142,m.a,973372mcm,4,3
05070,20030529_21:08:55,ENG25,4,2,76423,m.o,732340rrk,4,3,56098,m.a,360676yqd,4,2
05071,20030529_23:09:47,ENG25,4,4,66230,m.a,714775rbk,4,3,40588,m.a,630628vqh,4,2
05072,20030530_00:11:39,ENG25,4,4,81174,m.a,801796klo,4,2,34073,f.a,818893xdu,4,3
05073,20030530_11:52:00,ENG26,4,4,41390,m.a,no_APHNUM,4,2,59803,f.o,no_BPHNUM,4,2
05074,20030530_13:44:53,ENG26,4,4,25323,m.a,518427qen,4,1,17050,f.a,401884vkh,4,3
05075,20030530_14:11:27,ENG26,4,4,84240,m.a,267253wfk,4,1,94704,m.a,631767fce,4,1
05076,20030530_14:16:17,ENG26,4,4,69361,m.a,703383trt,4,2,81328,f.a,616531pnt,4,2
05077,20030530_14:19:53,ENG26,4,4,87785,m.a,203371yjh,1,3,60748,f.a,no_BPHNUM,4,2
05078,20030530_16:01:34,ENG26,4,4,56609,m.a,860836hiq,2,1,50201,f.a,605722cej,4,3
05079,20030530_16:10:13,ENG26,4,4,91037,m.a,585271hpp,4,2,51401,f.a,727536ydw,4,3
05080,20030530_16:14:24,ENG26,4,4,81174,m.a,801796klo,4,2,94314,m.a,250756slk,4,3
05081,20030530_17:13:42,ENG26,4,4,75885,m.a,206799mrr,4,1,80900,m.a,818516nro,4,1
05082,20030530_17:29:34,ENG26,3,4,59496,m.a,203373unn,4,2,19077,f.o,323780lhh,4,3
05083,20030530_17:44:07,ENG26,4,4,51805,m.a,415765grg,1,3,73314,m.a,513922ipk,2,2
05084,20030530_17:53:04,ENG26,4,3.5,19659,m.a,937323bqk,4,2,69125,f.a,no_BPHNUM,4,3
05085,20030530_18:07:38,ENG26,3,4,58922,m.a,856547kdk,4,2,87720,m.a,no_BPHNUM,4,3
05086,20030530_18:13:26,ENG26,4,4,79581,m.a,732842wjw,4,3,16427,m.a,530273gfl,4,2
05087,20030530_19:10:08,ENG26,4,4,12414,m.a,847549qpp,4,3,66508,m.a,206523qjr,4,3
05088,20030530_19:11:30,ENG26,4,4,64898,m.a,818298elt,4,1,63377,m.a,361549diw,4,1
05089,20030530_19:26:24,ENG26,4,4,66508,m.a,206523qjr,4,3,38141,m.o,323658ckq,3,3
05090,20030530_19:57:05,ENG26,4,4,80059,m.a,417863hcg,,,59790,f.a,301774vmo,,
05091,20030530_21:09:40,ENG26,4,4,73923,m.a,310915oen,2,1,52223,m.a,813657siq,4,3
05092,20030530_22:08:31,ENG26,4,4,40588,m.a,630628vqh,4,2,66002,m.a,734904kes,2,1
05093,20030530_22:10:13,ENG26,4,4,19882,m.a,574532gsg,1,1,66277,m.a,310824lnr,4,2
05094,20030530_22:17:53,ENG26,4,4,77766,m.a,785341tin,4,1,93677,f.a,505215pgu,4,1
05095,20030530_22:20:44,ENG26,4,4,91999,m.a,301292mei,4,3,51198,f.a,215679hky,4,3
05096,20030530_23:13:20,ENG26,4,4,54846,m.a,267207bbh,4,1,6818,m.o,573771ebt,4,3
05097,20030530_23:53:02,ENG26,4,4,66022,m.a,518891jhy,4,3,84509,f.a,no_BPHNUM,4,2
05098,20030531_00:07:10,ENG26,4,4,10980,m.a,949305hru,2,2,94314,m.o,250756slk,4,3
05099,20030531_01:53:41,ENG26,4,4,76972,m.a,425392emx,4,2,43327,f.a,702436dsj,,
05100,20030531_02:06:48,ENG26,4,1.5,36902,m.a,323469mcx,4,2,63033,f.a,425488sdk,4,3
05101,20030531_13:25:15,ENG27,4,3,73314,m.a,no_APHNUM,2,2,16567,m.a,no_BPHNUM,2,2
05102,20030531_14:07:17,ENG27,4,4,36883,m.o,646336hne,2,2,63978,m.a,757787vgi,4,3
05103,20030531_14:09:57,ENG27,4,4,41390,m.a,502299nbn,4,1,71457,m.o,347623kdt,4,1
05104,20030531_14:24:36,ENG27,4,4,32873,m.a,859428ycx,4,2,25323,m.a,518427qen,4,1
05105,20030531_14:32:08,ENG27,4,4,9940,m.a,215243pow,4,1,57760,f.a,412231uhh,4,3
05106,20030531_16:07:43,ENG27,2,2.5,23845,m.a,801232gsj,4,1,19942,m.a,814571kie,4,1
05107,20030531_16:10:35,ENG27,4,4,81174,m.a,801796klo,4,2,66785,f.a,no_BPHNUM,4,3
05108,20030531_16:44:24,ENG27,4,4,77263,m.a,763208pcv,4,2,18390,m.a,615662xfe,4,3
05109,20030531_17:10:38,ENG27,4,4,20794,m.a,814571kie,4,1,20673,f.a,937429pie,4,2
05110,20030531_18:09:07,ENG27,4,4,60265,m.a,847877elu,1,1,48787,m.a,301916mib,4,2
05111,20030531_18:29:40,ENG27,4,4,21727,m.a,518878qru,4,1,48627,f.a,317892gly,2,3
05112,20030531_19:05:58,ENG27,4,4,97393,m.a,206527gol,4,2,22332,f.a,no_BPHNUM,4,1
05113,20030531_19:06:17,ENG27,4,3.5,66173,m.a,662647blx,3,3,59254,m.a,310451qkb,4,3
05114,20030531_19:07:18,ENG27,4,4,60699,m.o,561697yfu,3,2,31008,m.a,202462dmh,4,3
05115,20030531_20:09:00,ENG27,4,4,61597,m.a,818763ude,4,2,75146,m.o,805230lee,4,2
05116,20030531_21:07:45,ENG27,4,4,91892,m.a,917650xkj,4,1,22142,m.a,973372mcm,4,2
05117,20030531_22:07:38,ENG27,4,4,87110,m.a,301565oov,4,3,48040,f.a,202249uer,4,3
05118,20030601_14:10:42,ENG28,4,4,72954,m.a,216521iko,4,3,99662,m.a,814282tfb,4,1
05119,20030601_14:13:14,ENG28,4,4,5506,m.a,937878leq,4,2,19673,m.a,919528hfc,4,3
05120,20030601_15:14:40,ENG28,4,4,90290,m.a,612823gog,4,3,77766,m.a,785341tin,4,1
05121,20030601_17:13:15,ENG28,4,4,92438,m.a,480491ypc,4,2,44587,f.a,253831xci,4,1
05122,20030601_17:43:04,ENG28,4,4,20673,m.a,937429pie,4,3,71663,f.a,no_BPHNUM,4,2
05123,20030601_18:09:44,ENG28,4,4,37965,m.a,810869eho,4,1,91425,m.a,213387rrp,4,2
05124,20030601_18:46:26,ENG28,4,2.5,91441,m.a,513582ngj,4,1,41819,f.a,717569leu,4,2
05125,20030601_19:08:28,ENG28,4,4,31008,m.a,202462dmh,4,3,19961,m.a,518392rmu,4,2
05126,20030601_19:09:09,ENG28,4,4,22290,m.a,337462jqg,4,3,57230,m.a,440543yds,4,2
05127,20030601_21:51:28,ENG28,4,4,29572,m.a,no_APHNUM,4,3,51761,f.a,212691hcd,4,3
05128,20030601_22:09:34,ENG28,4,4,75970,m.a,317423oqy,4,2,50869,m.a,850575tns,4,2
05129,20030601_22:10:53,ENG28,4,4,39163,m.a,302529vbu,4,1,82688,m.o,330375fbc,4,2
05130,20030602_00:08:03,ENG28,4,4,95185,m.a,360695ugo,4,1,45290,f.a,210695gkl,4,2
05131,20030602_14:08:26,ENG29,4,1,19659,m.a,937323bqk,4,2,89898,f.a,323962rjp,4,2
05132,20030602_14:12:31,ENG29,4,4,50602,m.a,404840hmq,4,1,93056,m.a,860446ojj,4,3
05133,20030602_15:10:03,ENG29,4,4,90290,m.a,612823gog,4,3,93034,m.a,918724bhx,4,1
05134,20030602_15:11:54,ENG29,4,4,64082,m.a,845627tki,4,2,57633,f.a,718783foi,4,3
05135,20030602_16:11:02,ENG29,4,4,36501,m.a,704377xgi,4,3,20263,m.a,no_BPHNUM,4,2
05136,20030602_16:15:33,ENG29,4,4,51080,m.a,512338ybu,4,2,9994,m.a,781981nfb,2,3
05137,20030602_17:11:58,ENG29,4,4,75885,m.a,206799mrr,4,2,19077,f.a,323780lhh,2,2
05138,20030602_17:14:08,ENG29,4,4,20673,m.a,937429pie,4,3,75346,m.a,310394nqv,4,2
05139,20030602_17:20:22,ENG29,4,4,9709,m.o,904285fpf,4,2,69977,f.a,no_BPHNUM,4,2
05140,20030602_17:25:09,ENG29,4,4,93279,m.a,718397sbq,4,1,41316,f.a,215230bry,2,2
05141,20030602_19:08:58,ENG29,4,4,16223,m.a,901359ngl,4,1,31008,m.a,202462dmh,4,3
05142,20030602_20:07:19,ENG29,4,4,49754,m.a,612870eql,2,3,63530,m.a,724763bpq,4,2
05143,20030602_21:10:16,ENG29,4,4,29302,m.a,240426xmn,4,1,91496,m.a,319694rjx,4,2
05144,20030602_21:16:28,ENG29,4,4,34007,m.o,917202oot,2,1,74110,m.a,no_BPHNUM,4,2
05145,20030602_22:13:15,ENG29,4,4,29904,m.a,909987hlf,4,3,41945,m.a,817905jky,4,1
05146,20030602_23:07:31,ENG29,3.5,4,17965,m.a,310477mkb,4,2,64975,m.a,818341ffr,4,3
05147,20030603_01:16:03,ENG29,4,4,93243,m.a,775776ifh,4,2,85871,m.a,503657kpo,4,3
05148,20030603_14:14:21,ENG30,4,4,52445,m.a,212473rgg,4,3,13644,m.a,215632qqe,4,3
05149,20030603_14:16:51,ENG30,4,4,68123,m.a,617873ehv,4,3,24501,m.a,206447vgk,4,1
05150,20030603_15:09:03,ENG30,4,4,93034,m.a,918724bhx,4,1,31132,m.a,563886ldt,4,2
05151,20030603_17:11:08,ENG30,4,3.5,71386,m.a,808220gek,4,1,95377,m.a,541754qbk,2,3
05152,20030603_17:16:13,ENG30,4,4,90892,m.o,561697yfu,3,2,95635,m.a,903447fhj,4,2
05153,20030603_20:07:14,ENG30,4,4,49754,m.a,612870eql,2,3,74110,m.a,321259rby,4,2
05154,20030603_20:17:56,ENG30,4,3.5,48095,m.a,914381dej,4,3,97401,m.a,267934bov,4,1
05155,20030603_21:08:41,ENG30,4,4,51852,m.a,814880uhn,4,1,19761,m.a,206340jcn,4,3
05156,20030603_21:20:32,ENG30,4,4,83880,m.a,323464ene,4,2,13696,m.a,401738prh,4,2
05157,20030603_22:07:36,ENG30,4,4,46202,m.a,253472yeu,4,1,92913,m.a,973748rix,4,3
05158,20030603_22:15:14,ENG30,4,4,39163,m.a,302529vbu,4,2,92438,m.a,480491ypc,4,3
05159,20030603_23:08:42,ENG30,4,3.5,34798,m.a,406626yil,4,2,93718,m.a,701775xod,4,3
05160,20030605_00:09:36,ENG31,4,4,53788,m.o,612825tcq,4,3,37361,m.a,310467lir,4,1
05161,20030605_14:09:19,ENG31,4,4,74989,m.a,267254jpj,2,1,63179,m.a,770316plo,4,1
05162,20030605_14:14:04,ENG31,4,4,52635,m.a,647293kio,4,1,38657,m.a,302998lkr,2,2
05163,20030605_17:12:22,ENG31,4,4,28586,m.a,716990kkf,4,1,60770,m.a,480777pcf,4,2
05164,20030605_19:12:24,ENG31,4,4,22290,m.a,337462jqg,4,3,70515,m.a,972313ndt,2,2
05165,20030605_21:10:38,ENG31,4,4,36501,m.a,704377xgi,4,3,29302,m.a,240426xmn,4,1
05166,20030605_21:17:52,ENG31,4,4,91114,m.a,215432xbf,1,3,18390,m.a,no_BPHNUM,4,3
05167,20030605_22:08:20,ENG31,4,4,46202,m.a,253472yeu,4,1,43079,m.a,612501dmq,4,1
05168,20030605_23:06:56,ENG31,4,4,41508,m.a,705766pdx,4,3,15234,m.a,262255hbu,4,3
05169,20030608_16:07:44,ENG32,4,4,29423,m.a,651490hsq,4,2,50852,m.a,765459shk,4,2
